INDEX,pop_daytime_fishnet500,pop_nighttime_fishnet500,ACC_ACD,ACC_COM,ACC_ET,ACC_LS,DEN_FLOOR,DEN_BUILT,DEN_WALK,DEN_DRIVE,DEN_EVI,DEN_MNDWI,DIS_METRO,DIS_BUS,ACC_CBD,DEN_EXCHANGE,DEN_BUS
G500-7546,8.177778,11.266667,0,0,0,0,0.0,0.0,0.003926,0.002194,0.241432,0.0,3.992429,0.340172,34.313738,0.0,0
G500-7547,39.422222,39.2,1,7,10,16,0.0,0.0,0.007719,0.013665,0.249678,0.0,4.083377,0.260327,34.805537,0.0,6
G500-7548,25.088889,21.166667,1,8,4,19,1.176181,0.019603,0.003956,0.004262,0.638128,0.0,4.231837,0.250393,35.297566,0.0,6
G500-7549,16.755556,13.0,0,2,1,3,0.0,0.0,0.0,0.0,0.584686,0.0,4.432034,0.589041,35.789817,0.0,0
G500-7550,67.6,64.9,3,46,7,37,0.0,0.0,0.002009,0.002009,0.130543,0.0,4.677329,0.364478,36.282279,0.0,0
G500-7551,39.466667,32.166667,3,23,0,0,0.0,0.0,0.004226,0.004226,0.194277,0.0,4.961037,0.363885,36.774945,0.0,0
G500-7552,32.311111,28.166667,0,0,0,0,0.0,0.0,0.000115,0.000115,0.738678,0.010011,5.276966,0.596158,37.267806,0.0,0
G500-7553,7.698909,5.333333,2,5,1,2,0.0,0.0,0.0,0.0,0.062477,0.064264,5.619684,0.424319,37.760855,0.0,0
G500-7554,21.933333,22.5,0,12,2,1,0.0,0.0,0.004314,0.002183,0.135233,0.0,5.984591,0.404603,38.254085,0.0,0
G500-7555,12.311111,9.7,0,5,0,2,0.0,0.0,0.000709,0.0,0.231184,0.0,6.367873,0.560655,38.747488,0.0,0
G500-7556,11.555556,12.233333,1,3,2,3,0.0,0.0,0.002271,0.001523,0.321568,0.0,6.766409,0.852737,39.241057,0.0,0
G500-7557,11.888889,10.1,0,6,3,0,0.0,0.0,0.0,0.009521,0.32474,0.0,7.177658,0.595746,39.734788,0.0,0
G500-7558,5.469444,5.066667,0,0,1,1,0.0,0.0,0.0,0.001548,0.638072,0.0,7.599556,0.417552,40.228674,0.0,0
G500-7559,9.555556,13.666667,0,8,62,39,0.0,0.0,0.003887,0.003353,0.3064,0.0,8.030425,0.128187,40.722709,0.0,8
G500-7560,3.702778,5.206667,0,5,2,3,0.0,0.0,0.000275,0.000275,0.401472,0.0,8.468897,0.590625,41.216887,0.0,0
G500-7567,5.666667,6.866667,0,1,0,0,0.0,0.0,0.00556,0.0,0.680298,0.0,11.677481,2.378896,44.679765,0.0,0
G500-7568,6.955556,6.8,0,1,0,2,0.0,0.0,0.009602,0.0,0.511695,0.006063,11.836134,2.258872,45.174929,0.0,0
G500-7571,16.888889,13.433333,0,0,0,0,0.0,0.0,0.00202,0.004142,0.793642,0.005659,12.147328,1.021664,46.661039,0.0,0
G500-7573,21.622222,22.966667,2,3,24,13,0.0,0.0,0.009139,0.004072,0.562286,0.0,12.079482,0.048422,47.652263,0.0,2
G500-7574,59.0,55.933333,3,6,70,77,1.802145,0.07355,0.009158,0.003875,0.335434,0.0,12.076509,0.174569,48.148011,0.0,7
G500-7575,34.644444,30.2,5,5,101,65,0.0,0.0,0.011203,0.003812,0.126452,0.153612,12.090259,0.401202,48.643846,0.0,0
G500-7576,6.155556,5.866667,0,1,1,2,0.0,0.0,0.006888,0.0,0.27049,0.260207,12.033246,0.534572,49.139766,0.0,0
G500-7582,8.755556,9.333333,0,0,2,0,0.0,0.0,0.001879,0.0,0.464043,0.044967,12.126294,0.991503,52.11692,0.0,0
G500-7583,3.96131,4.906667,0,2,2,0,0.0,0.0,0.00233,0.0,0.568906,0.002542,12.213585,0.558781,52.613365,0.0,0
G500-7584,3.05,2.643333,0,0,0,0,0.0,0.0,0.001679,0.001462,0.602887,0.017159,12.320565,0.343932,53.109876,0.0,0
G500-7585,10.644444,11.866667,0,0,3,1,0.0,0.0,0.002591,0.001117,0.484133,0.003031,12.446726,0.332949,53.606453,0.0,0
G500-7590,5.511111,6.366667,0,0,1,0,0.0,0.0,0.005426,0.0,0.686974,0.022731,13.343325,2.167556,56.090247,0.0,0
G500-7598,6.555556,3.566667,0,0,0,0,0.016265,0.005422,0.001907,0.0,0.134754,0.785593,2.364097,0.789438,13.11732,0.0,0
G500-7599,32.4,36.1,2,8,7,2,0.378345,0.05417,0.002468,0.0,0.192984,0.06078,1.868172,0.499882,12.690819,0.0,0
G500-7600,96.0,89.4,21,24,40,60,2.958394,0.26145,0.001641,0.010301,0.184429,0.0,1.375202,0.168772,12.269869,0.0,3
G500-7601,97.311111,132.766667,10,15,63,84,5.068465,0.386526,0.001464,0.004001,0.173566,0.0,0.890107,0.144625,11.855062,0.0,20
G500-7602,114.422222,65.366667,18,146,146,109,3.533445,0.331524,0.003696,0.005624,0.108686,0.041066,0.439776,0.205955,11.447065,0.0,38
G500-7603,98.436111,89.666667,14,105,191,49,3.71517,0.380615,0.003663,0.004235,0.115992,0.0,0.307432,0.164426,11.046633,0.0,19
G500-7604,44.933333,47.3,5,16,28,23,4.102489,0.29145,0.005619,0.0,0.23349,0.0,0.634515,0.079148,10.654618,0.0,2
G500-7605,154.088889,195.833333,36,52,158,181,9.180499,0.487295,0.00497,0.001074,0.082267,0.0,1.040964,0.167664,10.271986,0.0,8
G500-7606,200.0,184.6,32,54,80,77,7.011642,0.402468,0.002932,0.00724,0.138667,0.0,1.50486,0.077208,9.899823,0.0,54
G500-7607,150.733333,136.3,13,20,25,46,4.404564,0.253413,0.004931,0.01898,0.279008,0.0,1.159687,0.007009,9.539355,0.0,38
G500-7608,157.155556,178.833333,4,24,98,99,3.816844,0.280692,0.00966,0.006764,0.225642,0.0,0.669956,0.03518,9.191958,0.0,20
G500-7609,122.0,37.166667,3,13,63,65,0.983915,0.101089,0.010604,0.011744,0.466891,0.025457,0.229802,0.177396,8.85917,1.0,32
G500-7610,31.355556,27.733333,2,2,14,3,1.488352,0.09572,0.009615,0.005569,0.760233,0.000442,0.39595,0.035906,8.542698,0.0,16
G500-7611,98.133333,93.033333,5,3,13,11,1.527422,0.091938,0.014128,0.006047,0.740453,0.0,0.812621,0.00206,8.244422,0.0,18
G500-7612,5.277778,3.3125,0,0,3,1,0.002291,0.000764,0.007876,0.0,0.986186,0.0,1.14188,0.500009,7.966385,0.0,0
G500-7615,5.091667,3.6,0,0,3,1,0.0,0.0,0.015612,0.0,0.996405,0.0,2.496898,1.419817,7.276104,0.0,0
G500-7616,2.488095,1.86,0,0,1,0,0.005075,0.001692,0.00697,0.0,0.994836,0.0,2.940535,0.92094,7.101724,0.0,0
G500-7618,5.558333,7.353333,0,0,0,0,0.952457,0.088627,0.006583,0.0,0.951688,0.0,2.683797,0.112386,6.849824,0.0,2
G500-7619,177.044444,197.066667,29,17,166,214,5.3997,0.275612,0.006801,0.000382,0.471019,0.0,2.572219,0.315989,6.775905,0.0,8
G500-7620,455.177778,483.166667,24,21,353,239,7.798275,0.372881,0.003702,0.007054,0.285492,0.0,2.462172,0.103424,6.738374,0.0,31
G500-7621,208.488889,225.0,50,36,161,273,8.207305,0.31899,0.009729,0.004583,0.28996,0.0,2.052165,0.041112,6.73784,0.0,26
G500-7622,341.466667,362.3,22,54,230,136,7.856144,0.296717,0.007913,0.006012,0.374664,0.0,1.691293,0.090139,6.774311,0.0,25
G500-7623,73.355556,95.866667,15,44,52,79,4.616331,0.286899,0.000589,0.000606,0.342768,0.0,1.242097,0.315198,6.847195,0.0,0
G500-7624,37.533333,30.633333,1,7,39,11,3.155532,0.242928,0.005209,0.0,0.496241,0.0,0.787334,0.228848,6.955349,0.0,2
G500-7625,8.244444,7.0,3,31,7,1,1.064094,0.116098,0.001539,0.0,0.787443,0.0,0.443829,0.427279,7.09716,0.0,0
G500-7626,142.711111,138.166667,6,35,6,13,3.620356,0.231799,0.003565,0.006215,0.334191,0.0,0.52352,0.079495,7.270659,0.0,22
G500-7627,118.6,111.5,6,34,23,31,3.47557,0.297895,0.006075,0.008078,0.325212,0.0,0.922585,0.104937,7.473639,0.0,34
G500-7628,21.222222,7.966667,2,2,6,2,2.132835,0.127901,0.004737,0.000519,0.819236,0.0,0.959207,0.305755,7.703771,0.0,0
G500-7629,12.977778,3.666667,3,4,8,9,0.36005,0.067812,0.010421,0.0,0.855454,0.038546,0.925592,0.639458,7.958699,0.0,0
G500-7630,50.555556,38.966667,0,0,8,1,0.134624,0.028683,0.001076,0.000968,0.961921,0.0,1.137262,0.698048,8.236121,0.0,0
G500-7637,15.044444,12.113333,0,5,0,0,0.02565,0.00855,0.006557,0.005495,0.789014,0.004549,1.145648,0.158402,10.643462,0.0,2
G500-7638,28.333333,20.666667,0,19,5,2,0.553047,0.144029,0.002197,0.004,0.576748,0.0,1.083388,0.071762,11.03522,0.0,8
G500-7640,14.088889,9.333333,6,25,3,2,0.467238,0.071612,0.008286,0.004021,0.714494,0.000202,1.5263,0.047973,11.843212,0.0,9
G500-7641,4.152778,2.833333,1,3,0,1,0.014352,0.004784,0.00589,0.005243,0.603238,0.0,1.137673,0.071588,12.257833,0.0,17
G500-7643,9.036111,6.24,0,2,1,1,0.124653,0.020776,0.001151,0.0,0.962553,0.0,0.850714,0.330695,13.104964,0.0,0
G500-7644,15.8,10.533333,6,27,3,4,0.479283,0.073201,0.010135,0.001587,0.670536,0.0,1.079582,0.164881,13.536354,0.0,12
G500-7645,12.6,8.666667,0,2,0,0,0.083405,0.013901,0.00551,0.002111,0.837591,0.0,0.581783,0.118125,13.972318,0.0,6
G500-7646,91.577778,83.1,2,11,25,33,2.521827,0.174816,0.010848,0.008297,0.54645,0.0,0.106987,0.09456,14.412442,1.0,32
G500-7647,17.755556,19.033333,3,2,6,8,2.965252,0.137524,0.00415,0.001589,0.791052,0.0,0.429443,0.244515,14.856355,0.0,12
G500-7650,5.327778,5.113333,1,0,1,3,1.97662,0.109812,0.023379,0.0,0.811797,0.0,1.043078,0.399827,16.207704,0.0,0
G500-7651,53.088889,48.133333,5,7,18,19,3.888597,0.15512,0.026036,0.007711,0.602116,0.0,0.88342,0.013715,16.663807,0.0,24
G500-7652,13.311111,9.633333,4,2,9,4,1.362989,0.080407,0.02202,0.010353,0.796496,0.006065,0.581638,0.198968,17.122362,0.0,18
G500-7653,19.666667,19.833333,1,8,7,8,2.471261,0.076343,0.003077,0.007185,0.748276,0.0,0.629423,0.160244,17.583176,0.0,25
G500-7654,49.6,42.833333,3,0,8,18,0.634851,0.007856,0.002922,0.004382,0.726726,0.0,0.976752,0.319281,18.046076,0.0,0
G500-7655,20.466667,11.566667,1,0,2,2,1.550426,0.088602,0.00965,0.006218,0.616156,0.006065,1.103051,0.09846,18.510907,0.0,11
G500-7656,10.911111,8.4,3,6,9,9,2.580769,0.125071,0.007802,0.003999,0.535649,0.0,0.848925,0.100166,18.977525,0.0,2
G500-7657,43.4,61.666667,5,2,26,59,0.105707,0.006493,0.005853,0.0,0.550624,0.0,0.851249,0.340703,19.445803,0.0,0
G500-7658,63.2,82.0,1,0,8,10,0.059044,0.003931,0.007754,0.003484,0.503736,0.001516,1.108411,0.196972,19.915624,0.0,12
G500-7659,9.555556,7.766667,0,1,12,11,0.19741,0.015482,0.008808,0.005018,0.408429,0.001516,1.494164,0.095395,20.38688,0.0,8
G500-7660,17.933333,19.4,0,3,2,1,0.007038,0.002346,0.009936,0.008461,0.475366,0.0,1.932997,0.114637,20.859474,0.0,41
G500-7661,9.555556,5.2,0,0,1,0,0.0,0.0,0.008992,0.007695,0.510025,0.0,2.395919,0.015851,21.333318,0.0,42
G500-7665,2.086905,2.05,0,0,0,0,0.0,0.0,0.0,0.00089,0.97492,0.0,4.330847,0.691882,23.239657,0.0,0
G500-7666,4.466667,3.203333,0,0,0,0,0.0,0.0,0.0,0.003939,0.89591,0.0,4.822881,0.937024,23.718652,0.0,0
G500-7669,28.4,21.7,0,7,0,0,0.0,0.0,0.002609,0.002609,0.683548,0.0,6.306508,0.670896,25.160542,0.0,0
G500-7670,34.644444,29.5,1,5,1,0,0.034522,0.011507,0.002562,0.004746,0.401252,0.0,6.441918,0.46444,25.642653,0.0,0
G500-7671,27.066667,19.9,0,7,0,0,0.023189,0.00773,0.004382,0.00728,0.68886,0.0,6.150116,0.388978,26.125437,0.0,0
G500-7672,6.488889,6.333333,0,6,0,0,0.259638,0.086546,0.006502,0.005386,0.674334,0.0,5.886386,0.433137,26.608857,0.0,0
G500-7673,32.733333,33.766667,0,13,18,8,0.16719,0.009288,0.000311,0.001236,0.720054,0.0,5.654659,0.369785,27.092878,0.0,0
G500-7674,86.333333,89.9,4,56,103,70,0.899747,0.052126,0.004569,0.007683,0.378232,0.0,5.45901,0.048512,27.57747,0.0,23
G500-7675,112.666667,118.0,15,23,258,207,2.987891,0.173373,0.019528,0.009344,0.078335,0.0,5.303433,0.06372,28.062603,0.0,29
G500-7676,13.466667,10.133333,4,5,15,14,0.475828,0.028788,0.004162,0.005231,0.664274,0.0,5.191534,0.054496,28.548248,0.0,5
G500-7677,5.444444,6.333333,0,8,0,4,0.0,0.0,0.0,0.002526,0.754182,0.0,5.126173,0.375224,29.034381,0.0,0
G500-7678,28.466667,28.633333,1,0,2,2,0.0,0.0,0.004297,0.005459,0.64153,0.0,5.109136,0.09278,29.520977,0.0,9
G500-7679,15.866667,19.666667,0,2,8,4,0.0,0.0,0.00365,0.00408,0.693525,0.0,5.140903,0.22662,30.008013,0.0,5
G500-7680,5.118056,6.3,0,1,4,1,0.0,0.0,0.001555,0.000225,0.520035,0.0,4.959039,0.341764,30.49547,0.0,0
G500-7681,28.222222,22.8,2,21,0,0,0.0,0.0,0.00786,0.009248,0.238594,0.0,4.758358,0.249181,30.983326,0.0,2
G500-7682,6.955556,8.466667,0,0,1,1,0.473338,0.013946,6.5e-05,0.002681,0.271862,0.0,4.603463,0.445794,31.471563,0.0,0
G500-7683,24.311111,22.066667,0,2,0,0,0.0,0.0,0.003999,0.003999,0.07682,0.0,4.499086,0.196353,31.960164,0.0,2
G500-7685,3.961111,4.28,0,2,0,1,0.0,0.0,0.006295,0.006295,0.381141,0.001516,4.454388,0.163087,32.938392,0.0,4
G500-7686,37.822222,28.233333,0,2,0,0,0.0,0.0,0.005899,0.009413,0.369807,0.0,4.4926,0.244992,33.427989,0.0,1
G500-7687,31.6,26.566667,0,0,0,0,0.0,0.0,0.005904,0.01026,0.408399,0.0,4.462951,0.358117,33.91789,0.0,0
G500-7688,24.311111,21.3,1,0,0,1,0.0,0.0,0.001371,0.005373,0.184916,0.0,4.489144,0.601439,34.408081,0.0,0
G500-7689,61.8,65.1,2,7,0,0,0.0,0.0,0.0,0.007409,0.406061,0.004548,4.570218,0.107573,34.898551,0.0,2
G500-7690,20.866667,14.033333,0,13,1,0,0.0,0.0,0.002435,0.00475,0.288751,0.001516,4.703336,0.372708,35.389287,0.0,0
G500-7691,13.125,8.291667,0,0,1,0,0.0,0.0,0.004002,0.008654,0.840217,0.0,4.884245,0.483766,35.88028,0.0,0
G500-7693,4.531746,4.346667,0,7,0,0,0.0,0.0,0.004235,0.008769,0.637707,0.0,5.368874,0.224974,36.86299,0.0,3
G500-7695,19.511111,22.333333,0,22,0,4,0.0,0.0,0.004001,0.008588,0.534081,0.002332,5.98279,0.103876,37.846607,0.0,4
G500-7696,23.933333,18.766667,1,16,0,2,0.0,0.0,0.005547,0.008902,0.328148,0.0,6.326789,0.092559,38.338733,0.0,4
G500-7697,19.622222,15.933333,0,3,0,3,0.0,0.0,0.002987,0.006242,0.230341,0.0,6.690496,0.198954,38.83106,0.0,2
G500-7698,18.288889,14.893333,1,2,0,0,0.0,0.0,0.000465,0.008055,0.629275,0.0,7.070871,0.467184,39.323581,0.0,0
G500-7699,6.247222,4.9,0,3,0,0,0.0,0.0,0.000954,0.009384,0.262994,0.0,7.465366,0.915101,39.816289,0.0,0
G500-7700,10.333333,9.1,1,8,3,2,0.0,0.0,0.003599,0.003036,0.30831,0.0,7.87186,0.516525,40.309176,0.0,0
G500-7701,10.066667,11.533333,1,15,8,4,0.0,0.0,0.002531,0.006398,0.360116,0.0,8.288586,0.16703,40.802236,0.0,3
G500-7702,4.427778,4.74,0,1,3,1,0.0,0.0,0.0,0.00212,0.392735,0.0,8.714077,0.175906,41.295463,0.0,4
G500-7708,3.150794,2.36,0,0,0,0,0.0,0.0,0.003249,0.0,0.722271,0.089733,11.207331,1.953793,44.258017,0.0,0
G500-7709,4.128175,3.933333,0,1,0,0,0.0,0.0,0.005101,0.000991,0.729189,0.010725,11.264755,2.302902,44.752261,0.0,0
G500-7710,11.622222,12.866667,0,0,1,1,0.0,0.0,0.014395,0.001441,0.385236,0.0,11.343947,1.934169,45.246631,0.0,0
G500-7713,21.266667,16.2,0,0,0,0,0.0,0.0,0.0,0.004393,0.724153,0.018591,11.650424,0.834653,46.730462,0.0,0
G500-7714,11.2,4.0125,0,0,0,0,0.0,0.0,0.0,0.0,0.943822,0.0,11.604333,0.467693,47.225299,0.0,0
G500-7715,37.355556,37.333333,0,9,75,31,0.0,0.0,0.007716,0.00569,0.474753,0.0,11.579668,0.103266,47.720244,0.0,6
G500-7716,21.755556,17.066667,2,7,63,58,0.016642,0.001387,0.006856,0.00197,0.260163,0.0,11.576565,0.221419,48.215293,0.0,13
G500-7717,7.333333,7.433333,0,1,31,17,0.0,0.0,0.007974,0.00227,0.663522,0.01049,11.594992,0.500349,48.710443,0.0,0
G500-7719,2.636905,2.906667,0,0,0,0,0.0,0.0,0.005968,0.0,0.651656,0.037675,11.497529,1.233402,49.701035,0.0,0
G500-7723,3.452778,3.693333,0,4,0,0,0.0,0.0,0.002037,0.002037,0.505668,0.032072,11.562518,1.664788,51.683305,0.0,0
G500-7725,2.225794,3.066667,0,0,1,0,0.0,0.0,0.002728,0.002317,0.707377,0.009093,11.72353,0.954364,52.674943,0.0,0
G500-7727,4.733333,3.486667,0,0,1,2,0.0,0.0,0.000957,0.002045,0.742932,0.001545,11.966223,0.152556,53.666891,0.0,6
G500-7728,3.847222,4.533333,0,0,0,0,0.0,0.0,0.002586,0.000535,0.729439,0.009063,12.11673,0.521068,54.162977,0.0,0
G500-7732,6.644444,7.0,0,0,0,0,0.0,0.0,0.001501,0.0,0.661471,0.032755,12.896271,1.911681,56.148012,0.0,0
G500-7733,4.891667,5.766667,0,1,4,0,0.0,0.0,0.002534,0.000294,0.588045,0.001515,13.131583,2.374248,56.644435,0.0,0
G500-7739,8.022222,6.74,1,0,0,0,0.411144,0.079537,0.002635,0.0,0.073663,0.261427,2.471171,0.883221,13.380865,0.0,0
G500-7740,31.066667,19.133333,2,13,16,7,0.522842,0.154028,0.000817,0.0,0.31881,0.0,2.001949,0.60718,12.963038,0.0,0
G500-7741,81.155556,69.233333,5,14,13,68,0.490233,0.117903,0.003143,0.013202,0.311922,0.0,1.552066,0.110145,12.551221,0.0,22
G500-7742,150.111111,225.966667,5,9,55,96,5.299471,0.395121,0.003348,0.0,0.120678,0.0,1.069554,0.29099,12.146026,0.0,0
G500-7743,108.911111,146.033333,13,25,63,54,3.721943,0.297389,0.005755,0.00214,0.198547,0.042351,0.570038,0.165213,11.748138,0.0,12
G500-7744,102.425,106.3,2,26,88,28,4.666505,0.369554,0.002827,0.00425,0.155505,0.0,0.07707,0.178775,11.358325,1.0,7
G500-7745,10.933333,6.2,0,1,0,1,2.539829,0.246819,0.001594,0.0,0.029945,0.0,0.432362,0.426448,10.977448,0.0,0
G500-7746,92.444444,97.366667,14,43,75,84,3.95952,0.298271,0.007941,0.0,0.205247,0.0,0.931629,0.226818,10.606468,0.0,3
G500-7747,190.333333,221.733333,37,71,74,157,6.946177,0.330375,0.009219,0.001686,0.324226,0.0,1.431408,0.186631,10.246461,0.0,2
G500-7748,180.555556,165.2,18,32,68,130,5.722223,0.295883,0.002928,0.017584,0.311705,0.0,1.331281,0.072617,9.898624,0.0,29
G500-7749,273.4,371.933333,27,22,119,209,7.197813,0.474549,0.007731,0.0,0.096726,0.0,0.936096,0.316869,9.564285,0.0,0
G500-7750,171.577778,222.3,10,6,100,176,5.290607,0.341317,0.008673,0.004136,0.216129,0.002498,0.642111,0.245725,9.24491,0.0,2
G500-7751,71.066667,58.9,1,1,16,6,0.083636,0.012697,0.005792,0.012858,0.506567,0.003453,0.236312,0.178105,8.9421,1.0,8
G500-7752,37.8,35.033333,5,1,7,4,7.496698,0.231484,0.009836,0.001732,0.464996,0.0,0.44652,0.206227,8.657595,0.0,2
G500-7757,12.111111,6.06,0,0,0,0,0.005967,0.001989,0.012943,0.0,0.98036,0.0,2.679745,1.083844,7.577463,0.0,0
G500-7758,6.6,3.56,0,0,4,1,0.000703,0.000234,0.013506,0.0,0.999427,0.0,3.133552,0.712017,7.44384,0.0,0
G500-7760,11.111111,11.7,3,1,0,1,0.925826,0.079114,0.007461,0.0,0.697745,0.00455,3.06862,0.673072,7.272988,0.0,0
G500-7761,91.511111,90.366667,18,16,65,82,3.54575,0.220583,0.008338,0.000291,0.486629,0.012132,2.756124,0.325153,7.238035,0.0,3
G500-7762,343.511111,278.166667,52,38,142,213,6.67036,0.278576,0.01339,0.0044,0.396413,0.0,2.355289,0.092144,7.237537,0.0,42
G500-7763,169.866667,159.966667,5,8,7,21,7.083882,0.228031,0.012033,0.0,0.444664,0.0,1.903806,0.352203,7.271502,0.0,0
G500-7764,285.911111,307.466667,9,31,78,98,6.392527,0.253499,0.005906,0.007397,0.373703,0.0,1.483768,0.039721,7.339451,0.0,16
G500-7765,31.244444,24.866667,24,45,81,94,4.187972,0.339145,0.006552,0.00203,0.258372,0.0,1.130777,0.348765,7.440453,0.0,0
G500-7767,31.222222,33.933333,2,2,3,1,1.565919,0.105234,0.002764,0.0,0.781026,0.0,0.965834,0.566365,7.736016,0.0,0
G500-7768,4.394444,4.926667,1,6,1,2,1.887957,0.132406,0.005188,0.0,0.710192,0.0,0.909316,0.355682,7.927089,0.0,0
G500-7769,84.866667,68.566667,5,10,16,14,2.490641,0.112777,0.007937,0.005263,0.671951,0.0,0.513322,0.069808,8.144418,0.0,38
G500-7770,6.249206,2.37,2,0,35,4,0.086964,0.015413,0.010272,0.0,0.892337,0.022515,0.447373,0.391927,8.385961,0.0,0
G500-7771,116.622222,93.666667,0,2,4,0,0.069143,0.023048,0.007478,0.004601,0.731705,0.0,0.731946,0.208176,8.64969,0.0,4
G500-7772,18.6,16.5,1,8,9,3,0.147329,0.044104,0.008229,0.000558,0.771872,0.0,0.513342,0.510028,8.933641,0.0,0
G500-7773,8.777778,5.733333,0,4,3,0,0.148933,0.046267,0.010966,0.0,0.846874,0.001516,0.700924,0.547635,9.235948,0.0,0
G500-7774,25.1,31.866667,0,1,0,0,0.025353,0.008451,0.008001,0.0,0.910212,0.001516,1.104114,0.700664,9.55487,0.0,0
G500-7776,3.175,2.9375,0,4,1,2,0.156264,0.023257,0.007342,0.0,0.965517,0.0,0.824708,0.788591,10.236266,0.0,0
G500-7777,11.577778,9.866667,0,5,5,3,0.068887,0.018016,0.005578,0.000739,0.86065,0.013647,1.011067,0.41073,10.59594,0.0,0
G500-7778,24.977778,15.833333,2,27,3,4,0.286904,0.085832,0.006062,0.003992,0.629124,0.0,0.696309,0.464242,10.966619,0.0,0
G500-7779,29.355556,13.233333,6,99,8,13,1.110932,0.202509,0.0,0.003999,0.449807,0.0,0.588274,0.004167,11.347226,0.0,8
G500-7782,42.422222,36.433333,1,6,29,16,0.226411,0.053971,0.007022,0.007516,0.812941,0.0,0.849191,0.134249,12.539455,0.0,12
G500-7783,123.733333,109.933333,3,1,5,1,0.86536,0.080518,0.005854,0.002702,0.658816,0.0,0.431084,0.365929,12.95109,0.0,0
G500-7784,45.777778,37.3,0,3,3,1,0.845181,0.098237,0.002429,0.0,0.686809,0.003033,0.387995,0.3089,13.368752,0.0,0
G500-7785,81.8,83.366667,2,3,15,11,0.44598,0.095669,0.005516,0.0,0.458281,0.0,0.784377,0.334385,13.791894,0.0,0
G500-7786,193.133333,173.3,10,33,62,73,1.872725,0.151294,0.009695,0.003596,0.549141,0.0,0.717091,0.133418,14.220026,0.0,27
G500-7787,43.111111,43.733333,3,0,5,3,3.944798,0.206406,0.000766,0.001881,0.840833,0.0,0.432659,0.299619,14.652711,0.0,0
G500-7788,8.4,9.866667,0,1,0,0,1.68559,0.11614,0.007282,0.0,0.841957,0.0,0.600141,0.589222,15.089557,0.0,0
G500-7792,17.355556,18.6,1,0,3,3,0.279287,0.016586,0.018718,0.006688,0.677395,0.021227,0.548558,0.152151,16.872046,0.0,3
G500-7793,18.155556,16.266667,0,0,1,0,0.0,0.0,0.018361,0.002946,0.914026,0.0,0.256255,0.231299,17.32509,0.0,4
G500-7794,36.911111,37.033333,1,3,16,18,5.941328,0.07838,0.012541,0.006352,0.842821,0.0,0.574819,0.279107,17.780651,0.0,0
G500-7795,37.377778,29.766667,0,0,0,0,0.694246,0.006913,0.003576,0.009248,0.866011,0.0,1.046502,0.233235,18.23854,0.0,4
G500-7796,9.555556,8.433333,0,0,0,0,0.579762,0.048421,0.005694,0.009315,0.811547,0.0,1.509705,0.259342,18.698586,0.0,9
G500-7799,19.111111,14.033333,0,0,4,0,0.0,0.0,0.000575,7e-06,0.915868,0.0,1.513625,0.650622,20.090185,0.0,0
G500-7800,24.933333,21.966667,0,0,0,0,0.0,0.0,0.003308,0.003754,0.858026,0.0,1.815217,0.516966,20.55744,0.0,0
G500-7801,28.155556,28.1,0,1,3,0,0.000764,0.000255,0.002283,0.004021,0.624427,0.0,2.190654,0.378361,21.026201,0.0,0
G500-7802,51.822222,49.266667,0,0,6,2,0.016472,0.005491,0.006308,0.006839,0.672503,0.0,2.60824,0.189727,21.49637,0.0,13
G500-7803,38.044444,29.466667,0,0,15,6,0.012641,0.004214,0.010527,0.004001,0.865963,0.012129,3.050716,0.317201,21.967857,0.0,0
G500-7804,24.488889,19.466667,0,0,1,0,0.0,0.0,0.000821,0.004001,0.968264,0.0,3.508677,0.775163,22.440578,0.0,0
G500-7805,26.466667,21.366667,0,0,0,0,0.0,0.0,0.0,0.004001,0.95233,0.0,3.976779,1.226771,22.914457,0.0,0
G500-7806,12.333333,10.166667,0,0,0,0,0.0,0.0,0.0,0.004001,0.96031,0.0,4.451822,1.185023,23.389423,0.0,0
G500-7807,47.422222,39.733333,0,2,0,0,0.0,0.0,0.0,0.007328,0.949083,0.0,4.931802,0.829418,23.865413,0.0,0
G500-7808,22.777778,17.0,0,0,0,0,0.0,0.0,0.0,0.005443,0.93077,0.0,5.415406,0.591003,24.342365,0.0,0
G500-7809,36.066667,28.9,0,1,0,0,0.020662,0.003684,0.002019,0.006113,0.864326,0.0,5.901743,0.644055,24.820224,0.0,0
G500-7810,40.688889,37.3,0,19,1,2,0.414917,0.107525,0.006148,0.010375,0.532639,0.0,6.39019,0.234687,25.298939,0.0,1
G500-7811,118.311111,173.9,5,17,25,32,0.588047,0.128108,0.012772,0.00873,0.497088,0.00758,6.845209,0.249463,25.778463,0.0,1
G500-7812,56.555556,72.633333,3,9,14,14,0.745331,0.078545,0.009473,0.007594,0.423025,0.0,6.571339,0.243846,26.25875,0.0,2
G500-7813,66.488889,73.7,6,24,14,36,0.638505,0.093917,0.009003,0.005117,0.435887,0.0,6.325197,0.228877,26.739759,0.0,6
G500-7814,18.422222,20.466667,1,10,20,14,0.175798,0.023332,0.002036,0.006464,0.712697,0.0,6.110134,0.111592,27.221453,0.0,19
G500-7815,85.977778,103.366667,7,9,91,85,1.020073,0.072971,0.011258,0.007102,0.539027,0.0,5.929533,0.06567,27.703796,0.0,5
G500-7816,52.022222,55.966667,5,9,38,29,1.064867,0.045248,0.002588,0.004707,0.52591,0.0,5.786621,0.185352,28.186754,0.0,14
