y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
102.533333,0,1,2,3,1.499266,0.164371,0.009524,0.006552,0.710247,0,1.149401,0.310712,5.470706,0,0,Y,H
140.022222,1,4,5,1,2.782941,0.13785,0.010398,0.010229,0.531929,0,1.358583,0.388268,5.73772,0,0,N,H
51.866667,0,2,0,2,0.457705,0.051067,0.011713,0.010503,0.832916,0,1.980394,0.464196,6.356652,0,0,N,K
37.421032,2,0,1,3,1.251924,0.09422,0.007683,0,0.643351,0,2.389574,0.690531,6.700733,0,0,N,H
224.577778,13,6,72,107,4.509481,0.356228,0.00529,0,0.304717,0.007306,2.699736,0.522571,7.063471,0,0,Y,K
21.422222,1,5,3,7,1.10943,0.085329,0.004957,0,0.767675,0,1.699749,0.439339,7.834426,0,0,N,J
6.162202,3,17,3,3,1.29464,0.186834,0.003855,0,0.561334,0.002481,0.6998,0.460364,8.652388,0,0,Y,J
167.977778,4,62,22,35,0.441596,0.110504,0.006495,0.002178,0.364979,0,0.200014,0.01207,9.075055,1,21,Y,H
225.8,32,7,49,119,0.989479,0.148192,0.000318,0.004074,0.15853,0,1.300333,0.161557,10.384364,0,35,Y,H
46.177778,4,6,0,0,0.579228,0.085648,0.007231,0.009577,0.709734,0.001517,0.82772,0.200839,13.327719,0,17,N,K
2.965079,0,1,1,5,0.040797,0.006349,0.002867,0.002864,0.20592,0.667914,1.573363,0.214137,12.414254,0,9,N,J
63.911111,2,27,71,10,1.857295,0.247564,0.002338,0,0.233532,0.154315,1.562496,0.39524,11.962713,0,0,N,J
229.622222,3,83,255,34,3.496163,0.399918,0.00157,0.013257,0.087021,0,1.063713,0.070399,11.515177,0,18,N,J
263.666667,4,78,72,21,4.699221,0.392061,0,0,0.058862,0.013958,0.567078,0.539339,11.072132,0,0,Y,H
265.866667,18,51,120,155,4.459327,0.253697,0.002798,0.004031,0.262253,0.073236,0.108021,0.052275,10.634138,1,44,N,H
229.772222,18,25,210,254,6.868739,0.389147,0.011369,0.001863,0.165305,0,0.449177,0.255233,10.201848,0,2,N,J
122.2,33,28,121,151,7.77563,0.320899,0.009539,0.008067,0.251804,0,0.93459,0.164915,8.947407,0,52,N,H
325.777778,9,28,81,84,1.374299,0.110515,0.013896,0.014685,0.265991,0,0.117562,0.071145,8.15731,1,29,Y,K
27.822222,0,0,22,3,0.026969,0.00899,0.015375,0,0.995268,0,2.561598,1.487787,5.915344,0,0,Y,J
48.622222,2,1,9,8,2.574486,0.166326,0.003508,0,0.666594,0.004772,1.342539,0.5043,5.38235,0,0,N,K
204.866667,18,25,67,75,5.741064,0.390947,0.004417,0.004182,0.328639,0,1.102703,0.154321,5.287958,0,35,N,K
210.266667,17,30,148,171,6.635967,0.444436,0.008179,0.000089,0.241544,0,1.062777,0.093723,5.23978,0,6,Y,K
236.288889,6,21,25,81,2.836269,0.226646,0.005801,0.005688,0.19942,0,1.121914,0.280197,5.285915,0,0,Y,H
235.755556,17,24,36,87,2.324387,0.261562,0.006857,0.014529,0.256926,0,0.638577,0.062226,5.379005,0,51,Y,H
382.244444,13,22,24,27,2.431641,0.22802,0.01658,0.016172,0.437439,0.001516,0.238476,0.026659,5.516021,2,51,Y,K
322.088889,16,24,160,263,3.815775,0.281341,0.014143,0.006339,0.37219,0,0.924689,0.104172,5.908646,0,22,N,J
129.866667,7,11,47,67,5.031432,0.238754,0.009942,0.004027,0.482722,0,1.369262,0.05426,6.156695,0,36,Y,K
72.866667,18,45,36,40,2.82245,0.307439,0.002682,0.005858,0.356907,0,2.258279,0.24032,7.769742,0,7,N,H
69.888889,7,5,20,17,0.812357,0.099664,0.003569,0.004137,0.670167,0,1.303992,0.051766,8.535484,0,29,N,K
200.488889,20,93,78,219,1.095281,0.147293,0.011819,0.008672,0.324682,0,0.548606,0.041827,9.345592,0,22,N,H
22.4,54,48,69,163,0.196302,0.023433,0.001868,0.004406,0.53604,0,0.592668,0.035849,9.763856,0,10,Y,K
38.422222,21,32,30,62,0.95985,0.153235,0.003103,0.011834,0.448204,0,0.949495,0.107943,10.189489,0,5,Y,J
29.266667,5,25,12,12,0.667744,0.12142,0.001309,0.015931,0.486559,0,1.397078,0.002941,10.621605,0,65,N,J
20.688889,7,13,15,6,2.529995,0.332536,0.002686,0,0.180131,0.002152,1.612919,0.192007,12.189748,0,2,Y,H
86.177778,21,41,83,70,4.520624,0.270287,0.001591,0.005061,0.448291,0.005324,0.414467,0.133939,10.88891,0,44,Y,K
99.133333,6,23,32,23,3.450448,0.267799,0.005038,0.006566,0.226587,0,0.97988,0.482885,10.05256,0,0,Y,K
180.6,41,43,97,112,5.821941,0.316799,0.0084,0.007485,0.287504,0.003033,1.364286,0.051755,9.646075,0,44,N,H
196.733333,47,31,187,403,9.318876,0.453842,0.014468,0.004551,0.158779,0,1.103528,0.194042,9.24876,0,28,Y,K
116.044444,20,53,151,158,5.07035,0.322807,0.012735,0.007999,0.205264,0,0.8236,0.126582,8.125144,0,25,Y,K
5.452778,0,0,0,1,0.095517,0.031839,0.009631,0,0.853198,0.060664,1.584248,0.779601,7.141174,0,0,Y,J
104.666667,4,12,24,27,5.764143,0.329716,0.007058,0.003213,0.49292,0,1.551279,0.238218,5.73923,0,4,Y,J
74.355556,17,17,36,32,3.664531,0.236105,0.00124,0.006221,0.324115,0,1.493369,0.241677,5.738602,0,10,N,J
173.177778,37,88,121,248,6.304297,0.413145,0.008005,0.006033,0.13888,0,0.301326,0.202083,5.992492,0,5,Y,H
80.733333,6,16,71,134,5.331238,0.338736,0.005464,0,0.196645,0,0.675685,0.575416,6.35575,0,0,Y,J
17.866667,3,9,4,3,0.284849,0.081524,0.0016,0.003861,0.475769,0.110062,1.314103,0.133503,11.304634,0,7,Y,H
19.311111,1,0,0,0,0.244464,0.033469,0.002482,0,0.338658,0.473741,2.220374,0.571181,12.867814,0,0,N,K
239.377778,29,35,139,176,6.209948,0.398565,0.001505,0.008058,0.096381,0,1.36874,0.104755,12.002759,0,21,N,J
233.866667,9,31,95,105,5.154788,0.366561,0.001791,0,0.199305,0.009291,0.880091,0.331111,11.578386,0,0,Y,K
140.625,19,17,100,81,5.555344,0.280095,0.006709,0.011333,0.327723,0,0.277099,0.084057,10.749169,1,37,N,K
187.133333,21,20,51,105,4.777373,0.262236,0.01174,0.013579,0.32262,0,1.1757,0.033559,9.193249,0,72,Y,J
162.733333,3,5,65,41,3.256455,0.218609,0.01764,0.012785,0.179447,0,0.722085,0.188483,8.832249,0,26,N,K
320.444444,10,62,130,127,2.410783,0.132989,0.008469,0.009429,0.318084,0,0.354081,0.191225,8.485365,0,15,Y,H
71.666667,0,3,7,2,1.29375,0.092312,0.011899,0.006559,0.729296,0.006121,0.912857,0.212367,7.841366,0,15,Y,H
6.533333,0,0,0,0,0.118918,0.039639,0.008034,0,0.921275,0,1.846185,1.069553,7.278229,0,0,Y,K
15.888889,1,0,2,1,1.042094,0.080101,0.001767,0,0.897372,0,2.214192,0.1696,6.35898,0,2,N,K
181.2,17,6,57,69,4.003408,0.27101,0.005809,0.004449,0.463733,0,2.077544,0.145998,6.279285,0,34,Y,H
136.022222,13,5,23,55,5.736215,0.360816,0.008419,0,0.469124,0,1.782542,0.386416,6.238191,0,0,Y,J
144.511111,7,100,29,66,3.768625,0.258147,0.006612,0.006605,0.344799,0,0.195506,0.168061,6.624668,1,36,Y,J
62.111111,13,74,23,16,3.938097,0.325462,0.002533,0.00094,0.574458,0,0.339576,0.311,6.810214,0,0,N,J
3.264286,0,2,12,0,1.316334,0.199405,0.007305,0,0.943985,0.011728,1.418908,0.700344,7.540386,0,0,N,J
3.03125,0,0,2,2,0.0014,0.000467,0.007627,0,0.974738,0,1.58651,0.932776,8.475601,0,0,Y,J
16.022222,2,8,3,7,0.141388,0.039244,0.00066,0.003513,0.840159,0,1.58158,0.1859,10.73744,0,19,Y,K
18.066667,2,16,4,4,0.357284,0.060282,0.009227,0.009112,0.739864,0,1.691927,0.131906,11.148337,0,35,Y,H
6.555556,0,0,0,0,0.016265,0.005422,0.001907,0,0.134754,0.785593,2.364097,0.789438,13.11732,0,0,Y,J
114.422222,18,146,146,109,3.533445,0.331524,0.003696,0.005624,0.108686,0.041066,0.439776,0.205955,11.447065,0,38,Y,H
98.436111,14,105,191,49,3.71517,0.380615,0.003663,0.004235,0.115992,0,0.307432,0.164426,11.046633,0,19,Y,J
44.933333,5,16,28,23,4.102489,0.29145,0.005619,0,0.23349,0,0.634515,0.079148,10.654618,0,2,Y,H
154.088889,36,52,158,181,9.180499,0.487295,0.00497,0.001074,0.082267,0,1.040964,0.167664,10.271986,0,8,Y,J
122,3,13,63,65,0.983915,0.101089,0.010604,0.011744,0.466891,0.025457,0.229802,0.177396,8.85917,1,32,Y,K
5.277778,0,0,3,1,0.002291,0.000764,0.007876,0,0.986186,0,1.14188,0.500009,7.966385,0,0,Y,K
5.091667,0,0,3,1,0,0,0.015612,0,0.996405,0,2.496898,1.419817,7.276104,0,0,Y,H
2.488095,0,0,1,0,0.005075,0.001692,0.00697,0,0.994836,0,2.940535,0.92094,7.101724,0,0,N,K
5.558333,0,0,0,0,0.952457,0.088627,0.006583,0,0.951688,0,2.683797,0.112386,6.849824,0,2,Y,K
341.466667,22,54,230,136,7.856144,0.296717,0.007913,0.006012,0.374664,0,1.691293,0.090139,6.774311,0,25,N,K
73.355556,15,44,52,79,4.616331,0.286899,0.000589,0.000606,0.342768,0,1.242097,0.315198,6.847195,0,0,Y,H
37.533333,1,7,39,11,3.155532,0.242928,0.005209,0,0.496241,0,0.787334,0.228848,6.955349,0,2,N,J
118.6,6,34,23,31,3.47557,0.297895,0.006075,0.008078,0.325212,0,0.922585,0.104937,7.473639,0,34,N,J
50.555556,0,0,8,1,0.134624,0.028683,0.001076,0.000968,0.961921,0,1.137262,0.698048,8.236121,0,0,Y,H
15.044444,0,5,0,0,0.02565,0.00855,0.006557,0.005495,0.789014,0.004549,1.145648,0.158402,10.643462,0,2,Y,K
150.111111,5,9,55,96,5.299471,0.395121,0.003348,0,0.120678,0,1.069554,0.29099,12.146026,0,0,Y,J
108.911111,13,25,63,54,3.721943,0.297389,0.005755,0.00214,0.198547,0.042351,0.570038,0.165213,11.748138,0,12,Y,H
102.425,2,26,88,28,4.666505,0.369554,0.002827,0.00425,0.155505,0,0.07707,0.178775,11.358325,1,7,Y,K
10.933333,0,1,0,1,2.539829,0.246819,0.001594,0,0.029945,0,0.432362,0.426448,10.977448,0,0,Y,K
92.444444,14,43,75,84,3.95952,0.298271,0.007941,0,0.205247,0,0.931629,0.226818,10.606468,0,3,N,K
190.333333,37,71,74,157,6.946177,0.330375,0.009219,0.001686,0.324226,0,1.431408,0.186631,10.246461,0,2,Y,J
171.577778,10,6,100,176,5.290607,0.341317,0.008673,0.004136,0.216129,0.002498,0.642111,0.245725,9.24491,0,2,N,H
71.066667,1,1,16,6,0.083636,0.012697,0.005792,0.012858,0.506567,0.003453,0.236312,0.178105,8.9421,1,8,N,H
37.8,5,1,7,4,7.496698,0.231484,0.009836,0.001732,0.464996,0,0.44652,0.206227,8.657595,0,2,N,H
91.511111,18,16,65,82,3.54575,0.220583,0.008338,0.000291,0.486629,0.012132,2.756124,0.325153,7.238035,0,3,N,J
343.511111,52,38,142,213,6.67036,0.278576,0.01339,0.0044,0.396413,0,2.355289,0.092144,7.237537,0,42,Y,K
169.866667,5,8,7,21,7.083882,0.228031,0.012033,0,0.444664,0,1.903806,0.352203,7.271502,0,0,N,H
31.244444,24,45,81,94,4.187972,0.339145,0.006552,0.00203,0.258372,0,1.130777,0.348765,7.440453,0,0,N,H
4.394444,1,6,1,2,1.887957,0.132406,0.005188,0,0.710192,0,0.909316,0.355682,7.927089,0,0,N,K
84.866667,5,10,16,14,2.490641,0.112777,0.007937,0.005263,0.671951,0,0.513322,0.069808,8.144418,0,38,N,H
6.249206,2,0,35,4,0.086964,0.015413,0.010272,0,0.892337,0.022515,0.447373,0.391927,8.385961,0,0,N,K
116.622222,0,2,4,0,0.069143,0.023048,0.007478,0.004601,0.731705,0,0.731946,0.208176,8.64969,0,4,Y,K
25.1,0,1,0,0,0.025353,0.008451,0.008001,0,0.910212,0.001516,1.104114,0.700664,9.55487,0,0,Y,J
3.175,0,4,1,2,0.156264,0.023257,0.007342,0,0.965517,0,0.824708,0.788591,10.236266,0,0,Y,K
11.577778,0,5,5,3,0.068887,0.018016,0.005578,0.000739,0.86065,0.013647,1.011067,0.41073,10.59594,0,0,N,H
24.977778,2,27,3,4,0.286904,0.085832,0.006062,0.003992,0.629124,0,0.696309,0.464242,10.966619,0,0,Y,H
15.311111,0,5,1,2,0.035438,0.011813,0.00061,0,0.113135,0,2.572738,0.471869,13.657636,0,0,Y,J
125.866667,4,9,38,16,0.763907,0.168534,0.000795,0.012293,0.281123,0,1.657491,0.09165,12.84588,0,12,N,K
53.266667,6,15,19,13,2.751442,0.211384,0.007767,0.002104,0.404449,0.048534,0.780558,0.244985,12.06243,0,7,N,K
13.222222,0,3,0,0,1.420139,0.152215,0,0,0.022323,0,0.686487,0.383968,11.31317,0,0,Y,H
189.444444,8,67,94,73,4.729403,0.273718,0.010349,0,0.208435,0,1.073434,0.074555,10.953566,0,4,N,K
315.155556,27,40,241,275,9.415474,0.517529,0.010119,0.000683,0.122404,0,1.519016,0.033,10.605349,0,20,Y,K
188.711111,37,105,162,272,7.226312,0.367952,0.00748,0.004135,0.138196,0,0.671814,0.184866,9.641152,0,19,N,K
49.822222,6,26,33,48,2.777096,0.185502,0.007805,0.01167,0.271568,0,0.308013,0.037094,9.351183,0,34,Y,K
26.555556,3,1,0,0,1.001888,0.160585,0.002696,0,0.765642,0.017492,0.814169,0.234993,8.827809,0,1,Y,H
5.45873,0,0,11,5,0.008528,0.002843,0.009045,0,0.978196,0.001517,2.975473,1.154796,7.930587,0,0,N,J
504,4,3,5,8,2.008429,0.179667,0.009879,0.000517,0.469758,0,0.326986,0.305576,8.591566,0,1,Y,H
81.155556,1,5,3,2,0.243941,0.068806,0.003575,0.011127,0.515724,0,0.522384,0.229201,9.071968,0,13,N,J
95.511111,5,18,16,26,0.652746,0.119772,0.011504,0.004043,0.511946,0,0.025678,0.010566,9.343094,1,12,N,J
70.155556,5,20,52,62,0.627333,0.156991,0.004128,0.000031,0.316449,0,0.518153,0.30156,10.260205,0,0,Y,J
102.422222,12,22,20,46,0.43464,0.104205,0.004309,0,0.539102,0.0004,0.332559,0.314154,10.595499,0,0,Y,K
176.311111,18,39,32,64,0.554274,0.11823,0.001828,0.006439,0.468253,0,0.135653,0.083327,11.672318,1,27,N,J
61,13,45,68,55,0.542082,0.111695,0.000633,0.004027,0.394525,0,0.616135,0.206466,12.051382,0,17,Y,K
12.6,1,2,4,38,0.45104,0.137876,0.004533,0,0.529226,0.026137,2.584383,0.311422,14.353456,0,0,Y,K
52.863889,1,6,11,6,1.129109,0.124833,0.007978,0.005164,0.495169,0.00892,0.452107,0.258362,12.01992,0,22,Y,K
188.266667,8,80,120,78,6.397577,0.398607,0.013449,0,0.168737,0.00455,0.831573,0.144804,11.312121,0,7,N,J
272.022222,16,72,90,61,4.506746,0.265014,0.006656,0.016931,0.351903,0,1.35898,0.14519,10.3413,0,68,N,J
161.311111,18,61,74,86,7.141678,0.294574,0.009329,0,0.483824,0,0.99517,0.060149,10.046655,0,6,N,J
53.022222,11,26,24,28,5.778572,0.31814,0.005517,0.003512,0.332428,0,0.648795,0.184244,9.76873,0,5,N,H
78.688889,5,3,2,1,1.6914,0.059598,0.009536,0.009491,0.641935,0,0.242999,0.25657,9.508989,1,5,N,J
138.844444,1,2,2,2,1.505229,0.276714,0.0076,0.009805,0.348932,0,0.44403,0.323713,9.268963,0,6,N,H
12,0,1,5,2,0.429113,0.046095,0.012595,0,0.948915,0,1.900396,0.562086,8.682861,0,0,Y,J
24.577778,4,1,13,7,1.706069,0.097757,0.008956,0,0.790759,0,3.7028,0.644268,8.268209,0,0,N,J
581.733333,57,11,312,429,7.53246,0.390894,0.011337,0.002105,0.086509,0,3.284482,0.269078,8.23748,0,31,Y,K
57.088889,2,38,171,17,3.458119,0.275355,0.007437,0,0.473254,0,2.538109,0.340367,8.266902,0,0,N,K
34.111111,7,13,15,26,3.577471,0.229327,0.001555,0.004281,0.495051,0,2.240332,0.034534,8.326733,0,9,Y,H
7.711111,2,9,5,10,1.746847,0.170468,0.004224,0,0.736385,0,2.023902,0.371889,8.415894,0,0,N,J
175.2,3,0,0,10,0.430721,0.065368,0.00378,0,0.683502,0.015334,1.006826,0.740992,8.849049,0,0,Y,H
16.65,0,1,1,0,0.001296,0.000432,0.001962,0,0.857714,0,0.68233,0.432299,10.03841,0,0,Y,J
173.888889,19,27,61,103,0.794376,0.14367,0.004115,0.002993,0.522665,0,0.925647,0.148689,10.332593,0,7,Y,K
13.111111,0,7,9,11,0.313699,0.052378,0.004473,0,0.720734,0,0.574036,0.374408,11.650479,0,0,N,H
15.022222,1,7,4,3,0.94957,0.047194,0.004814,0,0.358734,0.000028,2.652482,0.076522,15.050327,0,2,N,H
101.466667,9,8,88,53,1.29241,0.199474,0.006426,0.008942,0.309753,0,1.181344,0.093317,13.471583,0,10,Y,K
166.8,4,29,264,44,2.3388,0.33613,0.006898,0.003309,0.286718,0,1.029414,0.042618,13.094898,0,14,Y,J
193.977778,7,35,72,84,4.731247,0.163619,0.010516,0.008641,0.490862,0.043485,0.286462,0.231008,12.367779,0,3,Y,K
4.035714,2,6,9,26,3.193427,0.386799,0.00165,0.004078,0.269314,0,0.274985,0.257028,12.018933,1,23,Y,J
17.444444,8,27,56,40,6.451772,0.529785,0.006803,0,0.373956,0.028816,0.754435,0.151961,11.681076,0,2,N,H
246.288889,15,67,100,80,7.655842,0.367052,0.01163,0.000158,0.315163,0,1.250091,0.216341,11.35519,0,2,N,K
101.266667,16,22,50,97,6.763624,0.381343,0.009499,0.003885,0.303641,0,1.748223,0.298363,11.042334,0,1,Y,H
245.933333,12,57,46,29,4.347226,0.222631,0.005297,0.023166,0.237221,0,1.636765,0.110201,10.743647,0,82,Y,J
223.911111,6,13,164,134,5.84511,0.247587,0.008171,0.002154,0.523744,0,1.147655,0.15272,10.460342,0,47,Y,H
25.155556,3,2,2,1,0.110335,0.019332,0.007007,0,0.816246,0,1.362761,0.708465,9.316069,0,0,N,H
252.177778,30,22,49,100,0.653516,0.12395,0.007911,0.002686,0.527327,0,1.137437,0.2251,9.501681,0,10,N,J
192.022222,11,6,40,103,0.958305,0.163529,0.005882,0.003878,0.492043,0,1.116765,0.144095,9.938186,0,22,N,H
132.911111,2,1,5,35,0.19775,0.037293,0.002365,0,0.726947,0,0.98739,0.020051,10.186282,0,6,N,K
26.022222,3,21,13,17,0.349144,0.060088,0.00784,0.00213,0.62426,0.003513,0.793339,0.041761,11.033528,0,4,N,K
15.155556,1,6,10,1,0,0,0.00438,0,0.835257,0,0.902005,0.729112,11.671518,0,0,Y,J
3.019841,1,2,1,2,0.069657,0.023219,0.000766,0,0.747902,0.015167,1.975085,0.280089,14.949536,0,0,N,H
29.755556,0,3,0,6,0.521222,0.170474,0.010107,0.001074,0.105088,0,1.67078,0.211494,14.559581,0,4,Y,J
83.244444,3,19,192,16,1.881648,0.392263,0.010978,0.017679,0.116695,0,1.206493,0.08633,14.176537,0,10,Y,J
33.333333,5,23,81,53,3.381869,0.266246,0.009433,0.006131,0.419053,0,0.532792,0.088927,13.433533,0,5,N,J
97.311111,23,35,102,148,3.595206,0.216432,0.007527,0.012564,0.32441,0.013311,0.678026,0.076371,12.725777,0,23,N,J
70.955556,13,23,77,12,3.741606,0.445379,0.005648,0.004861,0.204741,0,0.973053,0.065026,12.059478,0,36,Y,J
150.4,23,54,277,185,5.231822,0.346866,0.008188,0.004285,0.071543,0,1.392978,0.219026,11.744097,0,17,N,K
85.4,18,32,97,184,6.845409,0.362754,0.006228,0.003194,0.268506,0,1.85309,0.214701,11.44188,0,49,Y,H
138.666667,41,72,47,108,5.689191,0.274508,0.005073,0.010438,0.267578,0,1.792565,0.105342,11.153897,0,9,Y,K
85.911111,16,48,81,110,6.501659,0.264854,0.005792,0.001972,0.462647,0,1.360663,0.111385,10.881278,0,44,N,K
104.155556,47,11,116,163,5.068895,0.3931,0.034954,0.009959,0.347528,0,0.729815,0.102345,10.386906,0,29,N,H
163.088889,12,11,8,41,4.190122,0.32069,0.011778,0.00625,0.399695,0,0.888804,0.088614,9.968621,0,32,Y,H
6.088889,7,5,6,8,1.327889,0.113057,0.009413,0.000548,0.770117,0,1.29176,0.290949,9.791129,0,3,N,J
15.088889,1,10,4,8,0.856662,0.05377,0.003163,0,0.885198,0,3.191132,0.228821,9.318659,0,2,Y,K
22,2,4,3,1,2.623236,0.20117,0.006269,0,0.598491,0,3.682662,0.074138,9.264459,0,2,Y,J
123.444444,11,9,36,71,3.145244,0.242279,0.011164,0.004731,0.525512,0,3.95036,0.098611,9.237045,0,33,Y,H
30.377778,3,2,1,1,0.352025,0.078204,0.007585,0.00652,0.465625,0.148279,2.809023,0.162428,9.396499,0,6,Y,H
36.933333,10,20,39,52,0.347254,0.060794,0.007162,0.01661,0.526515,0,1.604315,0.180127,10.161604,0,14,N,K
89.577778,0,2,8,8,0.90107,0.150178,0.00065,0,0.649673,0,1.562003,0.485526,10.873665,0,0,N,K
15.333333,4,10,20,35,0.918728,0.168792,0.013132,0.003051,0.411833,0,1.489204,0.110125,11.145824,0,11,Y,K
6.066667,1,13,1,6,0.122545,0.028472,0.005534,0.00112,0.775732,0.000698,1.248936,0.260042,11.433381,0,0,Y,K
116.2,1,8,8,9,0.395681,0.114053,0.011799,0.013085,0.311613,0.003033,1.329007,0.08605,14.881696,0,6,Y,J
166.511111,7,12,49,32,0.739843,0.146616,0.005875,0.000437,0.234871,0,1.086186,0.152971,14.507159,0,4,Y,H
160.466667,14,12,193,153,2.26298,0.228147,0.015863,0.002379,0.307443,0,0.586448,0.037967,14.140385,0,7,Y,K
76.844444,19,51,82,47,3.106751,0.238565,0.007368,0.002716,0.461051,0,0.414925,0.241844,13.43265,0,16,N,J
293.866667,10,32,61,53,6.018103,0.366639,0.003975,0,0.369016,0,1.678704,0.284833,12.14114,0,1,N,J
237.155556,5,26,36,43,7.143753,0.23726,0.009859,0,0.327215,0,2.07644,0.187862,11.849054,0,22,N,K
259.8,76,118,248,557,7.731226,0.479677,0.039075,0.000681,0.086312,0,0.392865,0.314236,10.833802,0,0,N,J
113.066667,3,13,1,0,2.171138,0.227842,0.011985,0.007659,0.459915,0,0.641627,0.11975,10.43345,0,44,Y,K
56.511111,3,26,5,6,1.613453,0.147583,0.00785,0.002773,0.756026,0.012133,1.135938,0.070247,10.263999,0,4,Y,K
63.6,2,3,7,1,1.782461,0.09785,0.009379,0,0.843396,0,1.633716,0.396479,10.116446,0,0,Y,H
28.466667,1,0,0,0,0.680693,0.045625,0.002369,0.006934,0.892662,0,3.488536,0.147496,9.762872,0,18,N,J
83.622222,3,5,13,14,2.621957,0.075574,0.002496,0.009107,0.711714,0,3.797141,0.249208,9.761766,0,1,N,H
38,0,0,0,0,0.058417,0.009736,0.002376,0.004607,0.868497,0,2.769598,0.608269,9.988517,0,0,Y,H
7.55,0,0,3,0,0,0,0,0.004015,0.921112,0.016681,2.471299,0.84128,10.11253,0,0,Y,H
53.444444,0,0,3,2,0.001427,0.000476,0.004785,0.004022,0.962599,0,2.245876,0.344155,10.259438,0,0,Y,K
65.355556,0,6,2,1,0.059396,0.010917,0,0.010324,0.757779,0,2.054615,0.324872,10.827486,0,0,N,H
5.891667,0,1,0,1,0.264744,0.044124,0.007235,0.004034,0.891876,0,1.729246,0.632448,11.840847,0,0,Y,K
98.066667,4,4,6,7,1.508392,0.082009,0.003275,0.005386,0.556172,0.012134,0.857412,0.194867,15.213426,0,3,Y,K
247.044444,27,23,164,202,4.563745,0.3285,0.010009,0.004591,0.089864,0,0.753721,0.198419,14.489097,0,13,N,H
104.111111,22,35,129,182,5.16352,0.456729,0.008461,0.001199,0.103471,0,0.481889,0.131012,14.139545,0,5,Y,J
110.933333,3,26,41,20,2.661085,0.198669,0.008509,0,0.222038,0,1.491502,0.204091,13.14934,0,3,N,H
193.177778,16,32,99,49,3.618304,0.453806,0.00788,0.000572,0.084308,0,2.048342,0.273443,12.545546,0,0,Y,K
153.244444,16,42,71,133,4.020092,0.293699,0.00522,0.01357,0.243077,0,1.90789,0.195278,11.994846,0,57,Y,J
148.911111,43,96,111,142,4.319796,0.323375,0.011567,0.002518,0.111851,0,1.420815,0.189595,11.741769,0,13,N,H
67.977778,22,88,37,55,3.280856,0.347441,0.013472,0.001739,0.212305,0,0.947304,0.326338,11.504866,0,0,Y,J
33.8,42,83,48,127,4.937834,0.442619,0.011928,0,0.19651,0,0.52541,0.161904,11.285156,0,2,N,H
130.533333,78,73,129,167,7.432205,0.416133,0.009777,0.00219,0.151314,0,1.469228,0.100932,10.598393,0,2,Y,J
97.844444,3,5,1,0,0.65953,0.076089,0.003768,0.009965,0.711303,0.006066,2.85395,0.282559,10.310399,0,9,N,H
139.177778,20,19,58,61,2.985787,0.169843,0.002371,0.004286,0.510728,0,4.260388,0.066187,10.236344,0,20,Y,H
43.733333,2,2,10,8,3.596188,0.110401,0.003964,0.000441,0.783539,0,4.207632,0.347565,10.260386,0,0,N,H
15.6,0,3,0,1,0.053297,0.017766,0,0.002364,0.836054,0.009099,3.475263,0.744755,10.380806,0,0,N,H
10.488889,0,0,1,0,0.015514,0.005171,0.007901,0,0.933436,0.001355,2.717974,0.442098,10.734968,0,0,Y,H
14.911111,1,9,9,16,0.149111,0.025036,0.005106,0.008675,0.755048,0,2.600128,0.173016,11.078137,0,3,Y,H
4.030952,0,0,1,0,0,0,0.005208,0.00148,0.938487,0,2.182397,1.111737,12.537222,0,0,N,J
20.755556,4,8,12,23,1.071484,0.058137,0.003148,0.004219,0.515602,0,0.316945,0.060155,15.196204,0,15,N,H
46.844444,6,26,35,36,1.849869,0.128474,0.005621,0.004329,0.456162,0,1.058542,0.110404,14.174026,0,5,N,H
260.222222,18,77,131,127,4.087294,0.367521,0.006893,0.002078,0.09089,0.001209,2.46442,0.149554,12.956628,0,6,Y,K
107.977778,22,55,68,134,3.781784,0.309392,0.005636,0.008394,0.334774,0,1.624939,0.076112,12.180008,0,18,Y,H
12.222222,19,49,21,18,4.420696,0.392852,0.006128,0.005,0.17895,0,1.232517,0.087765,11.951795,0,3,Y,J
124.355556,6,26,7,2,3.544574,0.392092,0.00399,0.008478,0.161317,0,0.377946,0.078628,11.546904,0,20,Y,J
134.377778,11,27,103,136,5.758093,0.185727,0.008496,0.003885,0.397584,0,0.371901,0.222199,11.372062,0,18,Y,H
15.755556,6,2,5,6,1.405302,0.131155,0.004758,0.001017,0.755017,0.012132,2.759646,0.326072,10.80684,0,0,Y,K
32.2,3,0,4,5,2.280989,0.14265,0.008287,0.003722,0.626824,0,4.181415,0.080489,10.805174,0,6,Y,K
7.911111,1,0,1,0,0.617924,0.013996,0.003455,0,0.892002,0.003033,3.862755,0.577553,10.874033,0,0,N,K
57.066667,0,9,3,3,0.159657,0.048282,0.004816,0.010174,0.554531,0.055713,3.109252,0.262834,11.367312,0,3,N,J
8.733333,1,3,9,5,0.041918,0.006986,0.007897,0.00103,0.72702,0,3.099046,0.25245,11.541603,0,1,Y,K
27.888889,1,5,17,11,0.095035,0.016466,0.007636,0.002265,0.689246,0,3.032445,0.087204,11.734624,0,4,N,K
5.933333,2,8,10,11,0.515945,0.154389,0.006386,0.002347,0.748904,0,2.987222,0.19312,11.945467,0,6,N,K
5.111111,0,0,0,0,0,0,0.001716,0.004092,0.786258,0,2.682035,1.02836,12.948567,0,0,N,J
